region,rank,division,summonerName,win,lose,winRatio,DorF,winRatio_By_100
la2,PLATINUM,IV,Lulü,425,416,0.5054,2,50.54
la2,PLATINUM,IV,AvaIaN,199,197,0.5025,2,50.24999999999999
la2,PLATINUM,IV,gestani,67,42,0.6147,2,61.47
la2,PLATINUM,IV,Aruderabum,13,12,0.52,1,52.0
la2,PLATINUM,IV,SDB Edef Alter,28,21,0.5714,1,57.14
la2,PLATINUM,IV,Road To Tilt,54,72,0.4286,2,42.86
la2,PLATINUM,IV,Hýun,139,135,0.5073,1,50.73
la2,PLATINUM,IV,el niño prodígio,104,122,0.4602,1,46.02
la2,PLATINUM,IV,AyzzoX,34,30,0.5312,2,53.12
la2,PLATINUM,IV,HeIadero,41,38,0.519,1,51.9
la2,PLATINUM,IV,Kendrand,130,123,0.5138,1,51.38
la2,PLATINUM,IV,Drino,169,155,0.5216,1,52.16
la2,PLATINUM,IV,Raynarow,33,17,0.66,1,66.0
la2,PLATINUM,IV,FederalAgeTN,12,11,0.5217,2,52.17
la2,PLATINUM,IV,catrasca69,245,223,0.5235,2,52.349999999999994
la2,PLATINUM,IV,I Am Borracha,543,497,0.5221,2,52.21
la2,PLATINUM,IV,ZG Empty,94,110,0.4608,2,46.08
la2,PLATINUM,IV,Ful Picado,176,176,0.5,2,50.0
la2,PLATINUM,IV,Patøso,104,103,0.5024,2,50.239999999999995
la2,PLATINUM,IV,mateorod18,94,90,0.5109,2,51.09
la2,PLATINUM,IV,LuchOn18,314,335,0.4838,1,48.38
la2,PLATINUM,IV,GasparASD,311,286,0.5209,1,52.09
la2,PLATINUM,IV,Falopa123,98,90,0.5213,1,52.129999999999995
la2,PLATINUM,IV,Treiver,58,55,0.5133,2,51.33
la2,PLATINUM,IV,1LaZuLala1,603,551,0.5225,2,52.25
la2,PLATINUM,IV,Teresita Gamer,167,147,0.5318,2,53.18000000000001
la2,PLATINUM,IV,bullets,6,8,0.4286,2,42.86
la2,PLATINUM,IV,I am the IoIi,176,180,0.4944,2,49.44
la2,PLATINUM,IV,xxxxHIMURAxxxx,11,5,0.6875,2,68.75
la2,PLATINUM,IV,Kim Bo Ra,19,13,0.5938,1,59.38
la2,PLATINUM,IV,ElNaRTTO,169,143,0.5417,2,54.169999999999995
la2,PLATINUM,IV,BuDuBlue,146,141,0.5087,2,50.870000000000005
la2,PLATINUM,IV,xP doOb xP,42,29,0.5915,2,59.150000000000006
la2,PLATINUM,IV,AC ADC,27,11,0.7105,1,71.05
la2,PLATINUM,IV,Saksa,61,61,0.5,1,50.0
la2,PLATINUM,IV,R4G3nAHJJ,356,356,0.5,2,50.0
la2,PLATINUM,IV,RAT  KING ,83,97,0.4611,2,46.11
la2,PLATINUM,IV,MaxConAmpsiedad,168,171,0.4956,2,49.559999999999995
la2,PLATINUM,IV,Manian,16,19,0.4571,1,45.71
la2,PLATINUM,IV,Zitt,122,117,0.5105,1,51.05
la2,PLATINUM,IV,tkbxpeton,83,85,0.494,2,49.4
la2,PLATINUM,IV,Iknias,130,141,0.4797,1,47.97
la2,PLATINUM,IV,k4n1b4l,163,153,0.5158,2,51.580000000000005
la2,PLATINUM,IV,THC Bong,222,212,0.5115,1,51.15
la2,PLATINUM,IV,NicoSlayer,131,96,0.5771,2,57.709999999999994
la2,PLATINUM,IV,Cazando Flamers,339,348,0.4934,2,49.34
la2,PLATINUM,IV,Grefing,713,714,0.4996,1,49.96
la2,PLATINUM,IV,MegaManZXA,71,76,0.483,1,48.3
la2,PLATINUM,IV,SoK3,188,206,0.4772,2,47.72
la2,PLATINUM,IV,CrueltyForAll,104,108,0.4906,1,49.059999999999995
la2,PLATINUM,IV,Grumpa,141,138,0.5054,2,50.54
la2,PLATINUM,IV,Papriko,17,10,0.6296,1,62.96000000000001
la2,PLATINUM,IV,Imperio250,85,79,0.5183,1,51.83
la2,PLATINUM,IV,Camilekko ,68,64,0.5152,1,51.519999999999996
la2,PLATINUM,IV,Gwyndolin,185,190,0.4933,2,49.33
la2,PLATINUM,IV,Look That,547,539,0.5037,1,50.370000000000005
la2,PLATINUM,IV,Odoru Kaze,245,232,0.5136,2,51.35999999999999
la2,PLATINUM,IV,NanoOWO,370,354,0.511,2,51.1
la2,PLATINUM,IV,Yätö,71,72,0.4965,2,49.65
la2,PLATINUM,IV,Ł  ł  ƒ  E,104,104,0.5,2,50.0
la2,PLATINUM,IV,Wåndå,13,16,0.4483,1,44.83
la2,PLATINUM,IV,Daniel López,162,151,0.5176,1,51.76
la2,PLATINUM,IV,NachidRaLisK,100,103,0.4926,2,49.26
la2,PLATINUM,IV,75hz,167,184,0.4758,2,47.58
la2,PLATINUM,IV,Ćepheus,130,131,0.4981,2,49.81
la2,PLATINUM,IV,T0P PR0MEDI0,133,106,0.5565,2,55.65
la2,PLATINUM,IV,shacaladelatufa,67,65,0.5076,2,50.760000000000005
la2,PLATINUM,IV,eSperGaming,127,109,0.5381,1,53.81
la2,PLATINUM,IV,Arka The God,173,191,0.4753,2,47.53
la2,PLATINUM,IV,Maximo FCB,510,509,0.5005,2,50.05
la2,PLATINUM,IV,xKIRBY,171,166,0.5074,2,50.739999999999995
la2,PLATINUM,IV,Kevca,83,81,0.5061,2,50.61
la2,PLATINUM,IV,Dark Kindred,244,211,0.5363,2,53.63
la2,PLATINUM,IV,Dr Picaporte,98,96,0.5052,2,50.519999999999996
la2,PLATINUM,IV,El CambiaPieles,143,141,0.5035,2,50.349999999999994
la2,PLATINUM,IV,Quiero Creer,275,271,0.5037,1,50.370000000000005
la2,PLATINUM,IV,J0N Z MEN ,50,43,0.5376,2,53.76
la2,PLATINUM,IV,Fancy,119,122,0.4938,1,49.38
la2,PLATINUM,IV,ZeniT1,149,132,0.5302,2,53.02
la2,PLATINUM,IV,Bluè,120,107,0.5286,1,52.86
la2,PLATINUM,IV,bellange,148,161,0.479,1,47.9
la2,PLATINUM,IV,KOR Ganjahman,76,86,0.4691,1,46.910000000000004
la2,PLATINUM,IV,PaTG Zaramay,309,331,0.4828,2,48.28
la2,PLATINUM,III,PFT Lautagra,132,107,0.5523,2,55.230000000000004
la2,PLATINUM,III,µnDeƒeated,4,6,0.4,2,40.0
la2,PLATINUM,III,Battl3r,43,37,0.5375,1,53.75
la2,PLATINUM,III,PrepucioBiónico0,121,112,0.5193,2,51.93
la2,PLATINUM,III,iPad,66,91,0.4204,2,42.04
la2,PLATINUM,III,Isallie,136,117,0.5375,1,53.75
la2,PLATINUM,III,Favorito,8,9,0.4706,1,47.06
la2,PLATINUM,III,Gabito Bedrock,61,51,0.5446,2,54.459999999999994
la2,PLATINUM,III,Chomp Perfecto,268,239,0.5286,1,52.86
la2,PLATINUM,III,Tobït,59,44,0.5728,2,57.28
la2,PLATINUM,III,yung feed,99,81,0.55,2,55.00000000000001
la2,PLATINUM,III,Lucasngm,45,43,0.5114,2,51.13999999999999
la2,PLATINUM,III,Unchain Wing,693,683,0.5036,2,50.36000000000001
la2,PLATINUM,III,TakamoriFans,48,45,0.5161,1,51.61
la2,PLATINUM,III,Ab Parka,7,9,0.4375,2,43.75
la2,PLATINUM,III,itoy,147,129,0.5326,1,53.26
la2,PLATINUM,III,Tweedless,310,268,0.5363,1,53.63
la2,PLATINUM,III,RBS123,77,52,0.5969,1,59.69
la2,PLATINUM,III,IEEE Damir,44,47,0.4835,2,48.35
la2,PLATINUM,III,Lüffy,179,165,0.5203,2,52.03
la2,PLATINUM,III,Kreyjin,37,40,0.4805,1,48.05
la2,PLATINUM,III,Floreeeeencia,532,535,0.4986,1,49.86
la2,PLATINUM,III,OGPulga10,46,40,0.5349,1,53.49
la2,PLATINUM,III,Yuubee uwu,114,90,0.5588,2,55.879999999999995
la2,PLATINUM,III,avallon15,55,34,0.618,2,61.8
la2,PLATINUM,III,Heliøsz,94,89,0.5137,1,51.370000000000005
la2,PLATINUM,III,Aratho,63,70,0.4737,1,47.370000000000005
la2,PLATINUM,III,Zets,183,215,0.4598,2,45.98
la2,PLATINUM,III,MarTnz GdL,328,323,0.5038,1,50.38
la2,PLATINUM,III,Gary,42,46,0.4773,1,47.73
la2,PLATINUM,III,Dofg,32,25,0.5614,2,56.14
la2,PLATINUM,III,Returner,242,266,0.4764,2,47.64
la2,PLATINUM,III,TroyaDeS,61,51,0.5446,2,54.459999999999994
la2,PLATINUM,III,Blazkowitz,159,151,0.5129,2,51.29
la2,PLATINUM,III,PERO PLS,79,65,0.5486,2,54.86
la2,PLATINUM,III,llego el bruce,13,11,0.5417,1,54.169999999999995
la2,PLATINUM,III,SantiagoRz,42,56,0.4286,1,42.86
la2,PLATINUM,III,rosaria,95,82,0.5367,2,53.669999999999995
la2,PLATINUM,III,Morsa Chan,297,251,0.542,2,54.2
la2,PLATINUM,III,Elvis Presley,99,72,0.5789,2,57.89
la2,PLATINUM,III,CashmereCat,71,59,0.5462,1,54.620000000000005
la2,PLATINUM,III,el destructorxz,71,52,0.5772,1,57.720000000000006
la2,PLATINUM,III,SoyNiñoRata777,228,228,0.5,1,50.0
la2,PLATINUM,III,LĄ MANO ÐE D10S,50,69,0.4202,2,42.02
la2,PLATINUM,III,AJ Dash,82,101,0.4481,2,44.81
la2,PLATINUM,III,Klînda,4,8,0.3333,1,33.33
la2,PLATINUM,III,ŁeilaÔwÔ,158,128,0.5524,1,55.24
la2,PLATINUM,III,Calcîfer,80,74,0.5195,2,51.949999999999996
la2,PLATINUM,III,Timoteo,158,143,0.5249,2,52.49
la2,PLATINUM,III,Magoo,35,37,0.4861,2,48.61
la2,PLATINUM,III,iGospell,85,58,0.5944,1,59.440000000000005
la2,PLATINUM,III,BeastKyra,287,229,0.5562,2,55.620000000000005
la2,PLATINUM,III,Yássuo,27,29,0.4821,2,48.209999999999994
la2,PLATINUM,III,Gweno,131,139,0.4852,2,48.52
la2,PLATINUM,III,Saint Pepsi,76,74,0.5067,2,50.67
la2,PLATINUM,III,Tocamos,30,22,0.5769,1,57.69
la2,PLATINUM,III,Sün Wuklong,167,153,0.5219,2,52.190000000000005
la2,PLATINUM,III,TH Entus,279,257,0.5205,1,52.05
la2,PLATINUM,III,Sweet Sett,42,44,0.4884,1,48.84
la2,PLATINUM,III,Varas,240,226,0.515,1,51.5
la2,PLATINUM,III,Nikotaker,289,250,0.5362,2,53.620000000000005
la2,PLATINUM,III,FSG Doctor Sabor,107,90,0.5431,2,54.31
la2,PLATINUM,III,Sôleil,73,54,0.5748,2,57.48
la2,PLATINUM,III,SeñorTereso,24,25,0.4898,1,48.980000000000004
la2,PLATINUM,III,ŻîcK ,68,50,0.5763,2,57.63
la2,PLATINUM,III,FOFO432,116,132,0.4677,2,46.77
la2,PLATINUM,III,Lokeido,81,71,0.5329,2,53.290000000000006
la2,PLATINUM,III,ALBATINCHO,84,71,0.5419,1,54.190000000000005
la2,PLATINUM,III,LSL DIBAN,866,812,0.5161,2,51.61
la2,PLATINUM,III,FacuKombat,148,125,0.5421,2,54.21
la2,PLATINUM,III,   B e i Ð e n,31,34,0.4769,2,47.69
la2,PLATINUM,III,MATENARGENTINOS,211,176,0.5452,1,54.52
la2,PLATINUM,III,ByDenzo,86,74,0.5375,2,53.75
la2,PLATINUM,III,zxczxczxcczxczxz,121,123,0.4959,1,49.59
la2,PLATINUM,III,Torycz,150,110,0.5769,2,57.69
la2,PLATINUM,III,ConquerorOfSun,212,216,0.4953,2,49.53
la2,PLATINUM,III,QuickSílver,79,75,0.513,2,51.300000000000004
la2,PLATINUM,III,LaFedeaSion,48,37,0.5647,1,56.47
la2,PLATINUM,III,Im zOvi3t,70,49,0.5882,1,58.81999999999999
la2,PLATINUM,III,Zorron,6,13,0.3158,1,31.580000000000002
la2,PLATINUM,III,TheOnyankopon ,114,106,0.5182,1,51.82
la2,PLATINUM,III,Gragovshky,75,66,0.5319,1,53.190000000000005
la2,PLATINUM,III,NFG Lich King,258,237,0.5212,2,52.12
la2,PLATINUM,III,Kappacrab,96,89,0.5189,2,51.89
la2,PLATINUM,III,Franï uwu,7,5,0.5833,2,58.330000000000005
la2,PLATINUM,III,ASAP Pain,100,95,0.5128,1,51.28
la2,PLATINUM,III,fant4J,144,172,0.4557,1,45.57
la2,PLATINUM,III,Ryze ßot,24,20,0.5455,2,54.55
la2,PLATINUM,III,Swain Jericho,126,105,0.5455,2,54.55
la2,PLATINUM,III,ShadowPoro,55,59,0.4825,1,48.25
la2,PLATINUM,III,Shelo12,13,21,0.3824,2,38.24
la2,PLATINUM,III,Dipper cl ,47,22,0.6812,3,68.12
la2,PLATINUM,III,Abbadoon,206,183,0.5296,1,52.959999999999994
la2,PLATINUM,III,HuevitoRey1,105,91,0.5357,1,53.56999999999999
la2,PLATINUM,III,APOLOGIZE ME,12,7,0.6316,1,63.160000000000004
la2,PLATINUM,III,BLADE DARK,78,50,0.6094,2,60.940000000000005
la2,PLATINUM,III,PanchoviXn,6,6,0.5,2,50.0
la2,PLATINUM,III,Vilgefortz,16,18,0.4706,2,47.06
la2,PLATINUM,III,Keiran,25,18,0.5814,2,58.14
la2,PLATINUM,III,Atlantium,135,134,0.5019,1,50.19
la2,PLATINUM,III,Goniva,15,21,0.4167,2,41.67
la2,PLATINUM,III,Zülow,242,233,0.5095,1,50.949999999999996
la2,PLATINUM,III,MöwMöw,11,10,0.5238,2,52.38
la2,PLATINUM,III,EL Profe Pp,247,240,0.5072,2,50.72
la2,PLATINUM,III,Jesse Whiteman,124,100,0.5536,1,55.36
la2,PLATINUM,III,gusmash,134,128,0.5115,1,51.15
la2,PLATINUM,III,Mitšuha,315,328,0.4899,2,48.99
la2,PLATINUM,III,TrackDee,133,150,0.47,1,47.0
la2,PLATINUM,III,rokyboll,315,303,0.5097,2,50.970000000000006
la2,PLATINUM,III,Dreadnöught,66,77,0.4615,2,46.150000000000006
la2,PLATINUM,III,redum,120,118,0.5042,1,50.42
la2,PLATINUM,III,zNitriXz,76,96,0.4419,2,44.190000000000005
la2,PLATINUM,III,Hide On Peanut,85,65,0.5667,1,56.67
la2,PLATINUM,III,Hikky Berserk,125,125,0.5,2,50.0
la2,PLATINUM,III,RXmoto,29,21,0.58,2,57.99999999999999
la2,PLATINUM,III,H E D A S,200,200,0.5,2,50.0
la2,PLATINUM,III,Rezan,90,63,0.5882,1,58.81999999999999
la2,PLATINUM,III,WFN Dash,80,64,0.5556,2,55.559999999999995
la2,PLATINUM,III,ILSAWFULL,42,42,0.5,1,50.0
la2,PLATINUM,III,LoroCamper,176,170,0.5087,1,50.870000000000005
la2,PLATINUM,III,L gant SKT,74,87,0.4596,2,45.96
la2,PLATINUM,III,Shi no Akuma,206,195,0.5137,1,51.370000000000005
la2,PLATINUM,III,Sunchas,116,109,0.5156,2,51.559999999999995
la2,PLATINUM,III,Santiago2605,12,12,0.5,1,50.0
la2,PLATINUM,III,BuBaaLoo,31,27,0.5345,1,53.449999999999996
la2,PLATINUM,III,NøXân,124,95,0.5662,2,56.620000000000005
la2,PLATINUM,III,ZapeSz,170,145,0.5397,2,53.97
la2,PLATINUM,III,Dëjásëlá  ÂL 10,93,87,0.5167,1,51.67
la2,PLATINUM,III,SeroN,48,54,0.4706,2,47.06
la2,PLATINUM,III,zXZendoXz,77,58,0.5704,2,57.04
la2,PLATINUM,III,Paquito,141,124,0.5321,2,53.21
la2,PLATINUM,III,Eclipse G,163,161,0.5031,1,50.31
la2,PLATINUM,III,Roooobbbbbbbb,99,75,0.569,2,56.89999999999999
la2,PLATINUM,III,Tia me hice caca,134,140,0.4891,2,48.91
la2,PLATINUM,III,Vokun,35,44,0.443,1,44.3
la2,PLATINUM,III,Drateyo,232,200,0.537,1,53.7
la2,PLATINUM,III,SDT Falkør,116,95,0.5498,1,54.98
la2,PLATINUM,III,Hi hit,186,196,0.4869,1,48.69
la2,PLATINUM,III,marito158,101,79,0.5611,1,56.11000000000001
la2,PLATINUM,III,GordoTeton11,313,286,0.5225,1,52.25
la2,PLATINUM,III,Godos,81,68,0.5436,1,54.36
la2,PLATINUM,III,Meeli,36,24,0.6,2,60.0
la2,PLATINUM,III,LolMeCagóLaVÍda,100,85,0.5405,1,54.05
la2,PLATINUM,III,código O16,97,81,0.5449,2,54.49
la2,PLATINUM,III,zzxzzzzzxzzzzxƒ,50,51,0.495,2,49.5
la2,PLATINUM,III,Santiaku,160,132,0.5479,2,54.790000000000006
la2,PLATINUM,III,Tincho,118,132,0.472,2,47.199999999999996
la2,PLATINUM,III,Fararmod,325,353,0.4794,1,47.94
la2,PLATINUM,III,Screenslaver,84,61,0.5793,2,57.93000000000001
la2,PLATINUM,III,Hi im 3mendo,84,53,0.6131,1,61.309999999999995
la2,PLATINUM,III,S4ntiagoGr,51,57,0.4722,2,47.22
la2,PLATINUM,III,189I,84,90,0.4828,1,48.28
la2,PLATINUM,III,RSG Red,203,193,0.5126,1,51.25999999999999
la2,PLATINUM,III,Soup al Onion,156,138,0.5306,2,53.059999999999995
la2,PLATINUM,III,nargaroth41,71,72,0.4965,2,49.65
la2,PLATINUM,III,Yμu îshígämi,79,68,0.5374,2,53.74
la2,PLATINUM,III,Frinder,165,158,0.5108,2,51.080000000000005
la2,PLATINUM,III,Dazhúnt,159,164,0.4923,2,49.230000000000004
la2,PLATINUM,III,Trismegisto,33,37,0.4714,2,47.14
la2,PLATINUM,III,tG nNk,357,344,0.5093,1,50.93
la2,PLATINUM,III,Equipped,212,180,0.5408,1,54.08
la2,PLATINUM,III,Ing Informatico,377,394,0.489,2,48.9
la2,PLATINUM,III,ElCr1st0,148,136,0.5211,1,52.11
la2,PLATINUM,III,Pedriño,106,98,0.5196,1,51.959999999999994
la2,PLATINUM,III,Kalani,199,202,0.4963,2,49.63
la2,PLATINUM,III,Summer Sun,34,27,0.5574,1,55.74
la2,PLATINUM,III,Bariok,161,152,0.5144,1,51.44
la2,PLATINUM,III,SugarDanny,56,59,0.487,1,48.699999999999996
la2,PLATINUM,III,demisito,54,32,0.6279,2,62.79
la2,PLATINUM,III,Dleeding,555,546,0.5041,2,50.41
la2,PLATINUM,III,zZereft,72,67,0.518,1,51.800000000000004
la2,PLATINUM,III,Q PASO CON BOCA,226,204,0.5256,2,52.559999999999995
la2,PLATINUM,III,Sir Naguet,70,75,0.4828,2,48.28
la2,PLATINUM,III,Diestro,99,87,0.5323,1,53.23
la2,PLATINUM,III,DanGeL,122,114,0.5169,1,51.690000000000005
la2,PLATINUM,III,kaizerD,306,324,0.4857,1,48.57
la2,PLATINUM,III,Igbyy,37,32,0.5362,2,53.620000000000005
la2,PLATINUM,III,Starke,131,104,0.5574,2,55.74
la2,PLATINUM,III,Nìg,95,80,0.5429,1,54.290000000000006
la2,PLATINUM,III,EspraY,79,84,0.4847,2,48.47
la2,PLATINUM,III,xXelcarriadorXx,277,277,0.5,2,50.0
la2,PLATINUM,III,ChayanneDelBulla,198,181,0.5224,2,52.239999999999995
la2,PLATINUM,III,Etheia,226,218,0.509,2,50.9
la2,PLATINUM,III,GrooveStreett,59,47,0.5566,2,55.66
la2,PLATINUM,III,dinoplus,130,122,0.5159,2,51.59
la2,PLATINUM,III,Yongqi,280,267,0.5119,1,51.190000000000005
la2,PLATINUM,II,Sevn,112,127,0.4686,2,46.86
la2,PLATINUM,II,Ornnn Hub,115,97,0.5425,1,54.25
la2,PLATINUM,II,MDL IOrigins,146,134,0.5214,2,52.14
la2,PLATINUM,II,sabandïja,91,91,0.5,2,50.0
la2,PLATINUM,II,transylvanian,56,62,0.4746,2,47.46
la2,PLATINUM,II,Link ln Park,6,8,0.4286,1,42.86
la2,PLATINUM,II,NO ME ENOJO XD,25,31,0.4464,1,44.64
la2,PLATINUM,II,Izuánder,433,435,0.4988,2,49.88
la2,PLATINUM,II,SRsecret,119,109,0.5219,2,52.190000000000005
la2,PLATINUM,II,Dplayend,88,102,0.4632,1,46.32
la2,PLATINUM,II,Reba,192,157,0.5501,1,55.010000000000005
la2,PLATINUM,II,Masterwork,26,43,0.3768,2,37.68
la2,PLATINUM,II,PlNGO,60,52,0.5357,2,53.56999999999999
la2,PLATINUM,II,mcontendor,54,71,0.432,2,43.2
la2,PLATINUM,II,LechugaZCRD,45,25,0.6429,2,64.29
la2,PLATINUM,II,zDaceRx,357,343,0.51,1,51.0
la2,PLATINUM,II,EL NECKOPARAS69,32,25,0.5614,2,56.14
la2,PLATINUM,II,JaleaFrutal ,95,76,0.5556,1,55.559999999999995
la2,PLATINUM,II,Enraged,10,8,0.5556,2,55.559999999999995
la2,PLATINUM,II,TaeKime,81,62,0.5664,1,56.64
la2,PLATINUM,II,Stinguerx,42,53,0.4421,2,44.21
la2,PLATINUM,II,anti pacos,35,31,0.5303,2,53.03
la2,PLATINUM,II,janroII,34,36,0.4857,1,48.57
la2,PLATINUM,II,Soy Tímido,138,118,0.5391,1,53.910000000000004
la2,PLATINUM,II,lZZzzZZzzZZl,187,185,0.5027,2,50.27
la2,PLATINUM,II,JuegoRectmre,447,437,0.5057,1,50.57000000000001
la2,PLATINUM,II,ManuelexS,55,56,0.4955,2,49.55
la2,PLATINUM,II,WGW ElMocoVolao,107,97,0.5245,2,52.449999999999996
la2,PLATINUM,II,Genji Shimada,184,235,0.4391,2,43.91
la2,PLATINUM,II,Zeofius,248,225,0.5243,2,52.43
la2,PLATINUM,II,Vichinn,255,239,0.5162,2,51.62
la2,PLATINUM,II,Hide on Pyke,84,69,0.549,2,54.900000000000006
la2,PLATINUM,II,Åir,167,131,0.5604,2,56.04
la2,PLATINUM,II,YacoTwo,475,450,0.5135,2,51.349999999999994
la2,PLATINUM,II,MR iElaion,205,205,0.5,2,50.0
la2,PLATINUM,II,Lil XanMartín,173,148,0.5389,2,53.89000000000001
la2,PLATINUM,II,UliiVc,7,7,0.5,1,50.0
la2,PLATINUM,II,GunZ The Duel,21,23,0.4773,2,47.73
la2,PLATINUM,II,khoven,60,60,0.5,2,50.0
la2,PLATINUM,II,Focus my ADC,60,72,0.4545,2,45.45
la2,PLATINUM,II,CARPINCHOOOOOOOO,124,146,0.4593,1,45.93
la2,PLATINUM,II,PRoR Greto ,31,19,0.62,2,62.0
la2,PLATINUM,II,Akal,6,10,0.375,2,37.5
la2,PLATINUM,II,ïTwenzZ,232,230,0.5022,2,50.22
la2,PLATINUM,II,Ghiõ,5,17,0.2273,2,22.73
la2,PLATINUM,II,xQsas,296,304,0.4933,2,49.33
la2,PLATINUM,II,ThExiled Shadow,31,18,0.6327,2,63.27
la2,PLATINUM,II,Nolitox,129,122,0.5139,2,51.39
la2,PLATINUM,II,Ken Ryugujî,57,44,0.5644,2,56.44
la2,PLATINUM,II,Rocky Wallboa,42,43,0.4941,1,49.41
la2,PLATINUM,II,gucci poIo,46,29,0.6133,2,61.33
la2,PLATINUM,II,Rock,360,357,0.5021,1,50.21
la2,PLATINUM,II,21 Gats,202,178,0.5316,2,53.16
la2,PLATINUM,II,ZxE Lies,53,34,0.6092,2,60.919999999999995
la2,PLATINUM,II,LA COSCU ARMANI,84,77,0.5217,2,52.17
la2,PLATINUM,II,TANKILEADOR,42,21,0.6667,2,66.67
la2,PLATINUM,II,Disruption,130,117,0.5263,2,52.629999999999995
la2,PLATINUM,II,Ferdex360,23,13,0.6389,2,63.89
la2,PLATINUM,II,Kill Katt,16,18,0.4706,2,47.06
la2,PLATINUM,II,Perrohub,16,15,0.5161,2,51.61
la2,PLATINUM,II,Arkantus,52,63,0.4522,2,45.22
la2,PLATINUM,II,FNC Omidal,121,107,0.5307,1,53.06999999999999
la2,PLATINUM,II,LL Zero,62,66,0.4844,2,48.44
la2,PLATINUM,II,HazeTK,62,61,0.5041,2,50.41
la2,PLATINUM,II,axcpshyt,49,52,0.4851,1,48.51
la2,PLATINUM,II,Zaxf REX,108,119,0.4758,2,47.58
la2,PLATINUM,II,Zepar,67,52,0.563,2,56.3
la2,PLATINUM,II,Merthick,220,228,0.4911,2,49.11
la2,PLATINUM,II,Little Apple ,180,159,0.531,2,53.1
la2,PLATINUM,II,Razwix,248,232,0.5167,2,51.67
la2,PLATINUM,II,Älvarø,87,78,0.5273,2,52.73
la2,PLATINUM,II,Wssliker,216,231,0.4832,1,48.32
la2,PLATINUM,II,Retrasa2,57,49,0.5377,1,53.769999999999996
la2,PLATINUM,II,EMOHUANA,49,65,0.4298,2,42.980000000000004
la2,PLATINUM,II,Skyed,430,448,0.4897,2,48.97
la2,PLATINUM,II,katarina loca,281,254,0.5252,2,52.52
la2,PLATINUM,II,Stronga,9,8,0.5294,2,52.94
la2,PLATINUM,II,GF Rorri,51,45,0.5312,1,53.12
la2,PLATINUM,II,Nowhere To Hide,157,122,0.5627,1,56.269999999999996
la2,PLATINUM,II,ADCarrosEnjoyer,307,290,0.5142,1,51.42
la2,PLATINUM,II,sariconcentolla,31,31,0.5,2,50.0
la2,PLATINUM,II,VirGiL,73,63,0.5368,2,53.68000000000001
la2,PLATINUM,II,P1MP FLACO,75,67,0.5282,1,52.82
la2,PLATINUM,II,ZiZix,30,21,0.5882,2,58.81999999999999
la2,PLATINUM,II,PELADO VEGANO,66,60,0.5238,2,52.38
la2,PLATINUM,II,SB God Player,4,7,0.3636,2,36.36
la2,PLATINUM,II,oxide666,47,28,0.6267,2,62.67
la2,PLATINUM,II,Kaızen,23,30,0.434,1,43.4
la2,PLATINUM,II,OMG KidomaruX,130,140,0.4815,1,48.15
la2,PLATINUM,II,Right Click 0nly,23,45,0.3382,2,33.82
la2,PLATINUM,II,JuanD,24,16,0.6,2,60.0
la2,PLATINUM,II,Wixoss Zero,268,251,0.5164,1,51.64
la2,PLATINUM,II,Seba328,14,4,0.7778,1,77.78
la2,PLATINUM,II,Interpretala ,87,66,0.5686,1,56.86
la2,PLATINUM,II,abejitas,121,104,0.5378,2,53.779999999999994
la2,PLATINUM,II,Matadorx,477,462,0.508,2,50.8
la2,PLATINUM,II,El Gordo Rubix,155,140,0.5254,1,52.54
la2,PLATINUM,II,Agent J,11,12,0.4783,2,47.83
la2,PLATINUM,II,Mörder,107,89,0.5459,2,54.59
la2,PLATINUM,II,Master Kush,53,39,0.5761,1,57.60999999999999
la2,PLATINUM,II,Pulmones de gas,203,216,0.4845,2,48.449999999999996
la2,PLATINUM,II,C4NSERBERO,40,30,0.5714,2,57.14
la2,PLATINUM,II,Tyfon,3,9,0.25,1,25.0
la2,PLATINUM,II,Fumes,113,83,0.5765,1,57.65
la2,PLATINUM,II,Nenuko,176,166,0.5146,2,51.459999999999994
la2,PLATINUM,II,Coreana,62,46,0.5741,1,57.410000000000004
la2,PLATINUM,II,Figue287,114,107,0.5158,2,51.580000000000005
la2,PLATINUM,II,onlycanch02,86,70,0.5513,2,55.13
la2,PLATINUM,II,Dunnis,313,343,0.4771,1,47.71
la2,PLATINUM,II,TecnoStrike Niko,11,8,0.5789,1,57.89
la2,PLATINUM,II,M3ndOZA244,24,22,0.5217,2,52.17
la2,PLATINUM,II,SoloSoyDiego,144,133,0.5199,2,51.99
la2,PLATINUM,II,Blawow,821,816,0.5015,2,50.14999999999999
la2,PLATINUM,II,VanCouvers,38,26,0.5938,2,59.38
la2,PLATINUM,II,Wastroll,248,219,0.531,3,53.1
la2,PLATINUM,II,Raiden Baal,79,99,0.4438,2,44.379999999999995
la2,PLATINUM,II,BrokenEdge,76,58,0.5672,2,56.720000000000006
la2,PLATINUM,II,zafuh,53,62,0.4609,2,46.089999999999996
la2,PLATINUM,II,BSK Maxii,542,501,0.5197,1,51.970000000000006
la2,PLATINUM,II,The Dr Simi,55,40,0.5789,2,57.89
la2,PLATINUM,II,NicoK,11,14,0.44,2,44.0
la2,PLATINUM,II,GP Ramverk,31,38,0.4493,2,44.93
la2,PLATINUM,II,gardenGnostic,449,438,0.5062,2,50.62
la2,PLATINUM,II,Lumbardus,57,58,0.4957,2,49.57
la2,PLATINUM,II,El Rata,278,243,0.5336,2,53.36
